date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:29:54	7755/7755	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:43%20GMT	https://www.nachocabanes.com/c/curso/cc09.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc09.html	(from https://www.nachocabanes.com/c/curso/)
16:29:54	5963/5963	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:44%20GMT	https://www.nachocabanes.com/c/curso/cc10.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc10.html	(from https://www.nachocabanes.com/c/curso/)
16:29:55	10753/10753	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:44%20GMT	https://www.nachocabanes.com/c/curso/cc10b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc10b.html	(from https://www.nachocabanes.com/c/curso/)
16:29:55	10275/10275	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:44%20GMT	https://www.nachocabanes.com/c/curso/cc11.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc11.html	(from https://www.nachocabanes.com/c/curso/)
16:29:55	10175/10175	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:45%20GMT	https://www.nachocabanes.com/c/curso/c_cambios.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/c_cambios.html	(from https://www.nachocabanes.com/c/curso/)
16:29:56	121186/121186	---M--	200	added ('OK')	text/javascript	etag:508227015736748583	http://pagead2.googlesyndication.com/pagead/show_ads.js	C:/Mis%20lugares%20Web/Programming_Page/pagead2.googlesyndication.com/pagead/f.txt	(from https://www.nachocabanes.com/c/curso/)
16:29:56	107462/107462	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:45%20GMT	https://www.nachocabanes.com/c/curso/c_soluciones.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/c_soluciones.html	(from https://www.nachocabanes.com/c/curso/)
16:29:57	131064/131064	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fff8-5458ac04-eb0f23a335a19684;gz%22	https://www.nachocabanes.com/js/jquery.js	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/js/jquery.js	(from https://www.nachocabanes.com/c/curso/)
16:29:57	24506/24506	---M-Z	200	added ('OK')	application/x-javascript	etag:%225fba-52a1d17c-f9c1e9ee9aacfb4a;gz%22	https://www.nachocabanes.com/js/foundation.min.js	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/js/foundation.min.js	(from https://www.nachocabanes.com/c/curso/)
16:29:57	8595/8595	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:47%20GMT	https://www.nachocabanes.com/c/curso/cc00a.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc00a.html	(from https://www.nachocabanes.com/c/curso/cc00.php)
16:29:58	7489/7489	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:47%20GMT	https://www.nachocabanes.com/c/curso/cc00c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc00c.html	(from https://www.nachocabanes.com/c/curso/cc01.php)
16:29:58	15294/15294	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:48%20GMT	https://www.nachocabanes.com/c/curso/cc01a.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc01a.html	(from https://www.nachocabanes.com/c/curso/cc01.php)
16:29:58	7482/7482	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:48%20GMT	https://www.nachocabanes.com/c/curso/cc01g.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc01g.html	(from https://www.nachocabanes.com/c/curso/cc02.php)
16:29:59	11528/11528	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:48%20GMT	https://www.nachocabanes.com/c/curso/cc02b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc02b.html	(from https://www.nachocabanes.com/c/curso/cc02.php)
16:29:59	9400/9400	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:48%20GMT	https://www.nachocabanes.com/c/curso/cc02e.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc02e.html	(from https://www.nachocabanes.com/c/curso/cc03.php)
16:29:59	17587/17587	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:49%20GMT	https://www.nachocabanes.com/c/curso/cc03b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc03b.html	(from https://www.nachocabanes.com/c/curso/cc03.php)
16:29:59	4403/4403	---M--	200	added ('OK')	image/jpeg	etag:%221133-49411e7d-5b16c876b6591c9e;;;%22	https://www.nachocabanes.com/c/curso/cc_dflujo1.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_dflujo1.jpg	(from https://www.nachocabanes.com/c/curso/cc03.php)
16:30:00	25011/25011	---M--	200	added ('OK')	image/jpeg	etag:%2261b3-4b1d4a8f-933f93580999d6a9;;;%22	https://www.nachocabanes.com/c/curso/cc_dflujo2.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_dflujo2.jpg	(from https://www.nachocabanes.com/c/curso/cc03.php)
16:30:00	6436/6436	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:50%20GMT	https://www.nachocabanes.com/c/curso/cc03g.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc03g.html	(from https://www.nachocabanes.com/c/curso/cc04.php)
16:30:00	28504/28504	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:50%20GMT	https://www.nachocabanes.com/c/curso/cc05b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc05b.html	(from https://www.nachocabanes.com/c/curso/cc05.php)
16:30:01	7738/7738	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:50%20GMT	https://www.nachocabanes.com/c/curso/cc05g.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc05g.html	(from https://www.nachocabanes.com/c/curso/cc06.php)
16:30:01	7241/7241	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:51%20GMT	https://www.nachocabanes.com/c/curso/cc06b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc06b.html	(from https://www.nachocabanes.com/c/curso/cc06.php)
16:30:01	7707/7707	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:51%20GMT	https://www.nachocabanes.com/c/curso/cc06n.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc06n.html	(from https://www.nachocabanes.com/c/curso/cc07.php)
16:30:01	6287/6287	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:51%20GMT	https://www.nachocabanes.com/c/curso/cc07b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc07b.html	(from https://www.nachocabanes.com/c/curso/cc07.php)
16:30:02	6259/6259	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:51%20GMT	https://www.nachocabanes.com/c/curso/cc07k.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc07k.html	(from https://www.nachocabanes.com/c/curso/cc08.php)
16:30:02	10048/10048	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:52%20GMT	https://www.nachocabanes.com/c/curso/cc08b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc08b.html	(from https://www.nachocabanes.com/c/curso/cc08.php)
16:30:02	14596/14596	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:52%20GMT	https://www.nachocabanes.com/c/curso/cc09b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc09b.html	(from https://www.nachocabanes.com/c/curso/cc09.php)
16:30:03	7393/7393	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:52%20GMT	https://www.nachocabanes.com/c/curso/cc09m.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc09m.html	(from https://www.nachocabanes.com/c/curso/cc10.php)
16:30:03	9911/9911	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:53%20GMT	https://www.nachocabanes.com/c/curso/cc10c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc10c.html	(from https://www.nachocabanes.com/c/curso/cc10b.php)
16:30:03	28016/28016	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:53%20GMT	https://www.nachocabanes.com/c/curso/cc10e.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc10e.html	(from https://www.nachocabanes.com/c/curso/cc11.php)
16:30:04	17171/17171	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:53%20GMT	https://www.nachocabanes.com/c/curso/cc11b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc11b.html	(from https://www.nachocabanes.com/c/curso/cc11.php)
16:30:04	8565/8565	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:54%20GMT	https://www.nachocabanes.com/c/curso/cc00b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc00b.html	(from https://www.nachocabanes.com/c/curso/cc00a.php)
16:30:04	6986/6986	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:54%20GMT	https://www.nachocabanes.com/c/curso/cc01b.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc01b.html	(from https://www.nachocabanes.com/c/curso/cc01a.php)
16:30:05	10968/10968	---M--	200	added ('OK')	image/jpeg	etag:%222ad8-49411e9a-fa51909637066496;;;%22	https://www.nachocabanes.com/c/curso/cc_linux01.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_linux01.jpg	(from https://www.nachocabanes.com/c/curso/cc01a.php)
16:30:05	11726/11726	---M--	200	added ('OK')	image/jpeg	etag:%222dce-49411e9c-7234e4a01e5dd27f;;;%22	https://www.nachocabanes.com/c/curso/cc_linux02.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_linux02.jpg	(from https://www.nachocabanes.com/c/curso/cc01a.php)
16:30:05	15182/15182	---M--	200	added ('OK')	image/jpeg	etag:%223b4e-49411e6e-5859fe3bee412e34;;;%22	https://www.nachocabanes.com/c/curso/cc_devc01.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_devc01.jpg	(from https://www.nachocabanes.com/c/curso/cc01a.php)
16:30:05	18818/18818	---M--	200	added ('OK')	image/jpeg	etag:%224982-49411e73-9e06a376d61317e3;;;%22	https://www.nachocabanes.com/c/curso/cc_devc02.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_devc02.jpg	(from https://www.nachocabanes.com/c/curso/cc01a.php)
16:30:06	12553/12553	---M--	200	added ('OK')	image/jpeg	etag:%223109-49411e78-867d3cdacf360f8a;;;%22	https://www.nachocabanes.com/c/curso/cc_devc03.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_devc03.jpg	(from https://www.nachocabanes.com/c/curso/cc01a.php)
16:30:06	12610/12610	---M--	200	added ('OK')	image/jpeg	etag:%223142-49411ea9-f87cc09b3ab81ae0;;;%22	https://www.nachocabanes.com/c/curso/cc_turboc.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_turboc.jpg	(from https://www.nachocabanes.com/c/curso/cc01a.php)
16:30:06	7376/7376	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:56%20GMT	https://www.nachocabanes.com/c/curso/cc01f.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc01f.html	(from https://www.nachocabanes.com/c/curso/cc01g.php)
16:30:07	6658/6658	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:56%20GMT	https://www.nachocabanes.com/c/curso/cc02c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc02c.html	(from https://www.nachocabanes.com/c/curso/cc02b.php)
16:30:07	7688/7688	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:57%20GMT	https://www.nachocabanes.com/c/curso/cc02d.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc02d.html	(from https://www.nachocabanes.com/c/curso/cc02e.php)
16:30:07	6271/6271	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:57%20GMT	https://www.nachocabanes.com/c/curso/cc03c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc03c.html	(from https://www.nachocabanes.com/c/curso/cc03b.php)
16:30:08	7166/7166	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:57%20GMT	https://www.nachocabanes.com/c/curso/cc03f.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc03f.html	(from https://www.nachocabanes.com/c/curso/cc03g.php)
16:30:08	8004/8004	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:58%20GMT	https://www.nachocabanes.com/c/curso/cc05c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc05c.html	(from https://www.nachocabanes.com/c/curso/cc05b.php)
16:30:08	15428/15428	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:58%20GMT	https://www.nachocabanes.com/c/curso/cc05f.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc05f.html	(from https://www.nachocabanes.com/c/curso/cc05g.php)
16:30:09	7046/7046	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:58%20GMT	https://www.nachocabanes.com/c/curso/cc06c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc06c.html	(from https://www.nachocabanes.com/c/curso/cc06b.php)
16:30:09	8648/8648	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:59%20GMT	https://www.nachocabanes.com/c/curso/cc06m.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc06m.html	(from https://www.nachocabanes.com/c/curso/cc06n.php)
16:30:09	6166/6166	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:59%20GMT	https://www.nachocabanes.com/c/curso/cc07c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc07c.html	(from https://www.nachocabanes.com/c/curso/cc07b.php)
16:30:10	9231/9231	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:29:59%20GMT	https://www.nachocabanes.com/c/curso/cc07j.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc07j.html	(from https://www.nachocabanes.com/c/curso/cc07k.php)
16:30:10	15597/15597	---M--	200	added ('OK')	image/jpeg	etag:%223ced-49411e66-70c59a45fc0601a6;;;%22	https://www.nachocabanes.com/c/curso/cc_depurTc1.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_depurTc1.jpg	(from https://www.nachocabanes.com/c/curso/cc08b.php)
16:30:10	17603/17603	---M--	200	added ('OK')	image/jpeg	etag:%2244c3-49411e6a-5961fda538f3fd80;;;%22	https://www.nachocabanes.com/c/curso/cc_depurTc2.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_depurTc2.jpg	(from https://www.nachocabanes.com/c/curso/cc08b.php)
16:30:10	12619/12619	---M--	200	added ('OK')	image/jpeg	etag:%22314b-49411e5f-9e48c3935b3df824;;;%22	https://www.nachocabanes.com/c/curso/cc_depurDevC1.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_depurDevC1.jpg	(from https://www.nachocabanes.com/c/curso/cc08b.php)
16:30:11	17622/17622	---M--	200	added ('OK')	image/jpeg	etag:%2244d6-49411e62-9090b07ac0f57bce;;;%22	https://www.nachocabanes.com/c/curso/cc_depurGdb1.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_depurGdb1.jpg	(from https://www.nachocabanes.com/c/curso/cc08b.php)
16:30:11	18440/18440	---M--	200	added ('OK')	image/jpeg	etag:%224808-49411e5a-cb7a39ef3dc8ab89;;;%22	https://www.nachocabanes.com/c/curso/cc_depurAnjuta1.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_depurAnjuta1.jpg	(from https://www.nachocabanes.com/c/curso/cc08b.php)
16:30:11	13979/13979	---M--	200	added ('OK')	image/jpeg	etag:%22369b-49411e5d-583fec9b055eb9ba;;;%22	https://www.nachocabanes.com/c/curso/cc_depurAnjuta2.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_depurAnjuta2.jpg	(from https://www.nachocabanes.com/c/curso/cc08b.php)
16:30:12	8075/8075	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:01%20GMT	https://www.nachocabanes.com/c/curso/cc09c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc09c.html	(from https://www.nachocabanes.com/c/curso/cc09b.php)
16:30:12	6006/6006	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:02%20GMT	https://www.nachocabanes.com/c/curso/cc09l.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc09l.html	(from https://www.nachocabanes.com/c/curso/cc09m.php)
16:30:12	12273/12273	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:02%20GMT	https://www.nachocabanes.com/c/curso/cc10d.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc10d.html	(from https://www.nachocabanes.com/c/curso/cc10c.php)
16:30:12	7541/7541	---M--	200	added ('OK')	image/jpeg	etag:%221d75-4b1d4a88-226a40cd454e4404;;;%22	https://www.nachocabanes.com/c/curso/cc_conio.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_conio.jpg	(from https://www.nachocabanes.com/c/curso/cc10c.php)
16:30:13	25152/25152	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:03%20GMT	https://www.nachocabanes.com/c/curso/cc11c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc11c.html	(from https://www.nachocabanes.com/c/curso/cc11b.php)
16:30:13	7756/7756	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:03%20GMT	https://www.nachocabanes.com/c/curso/cc01c.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc01c.html	(from https://www.nachocabanes.com/c/curso/cc01b.php)
16:30:14	7472/7472	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:03%20GMT	https://www.nachocabanes.com/c/curso/cc01e.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc01e.html	(from https://www.nachocabanes.com/c/curso/cc01f.php)
16:30:14	9061/9061	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:04%20GMT	https://www.nachocabanes.com/c/curso/cc03d.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc03d.html	(from https://www.nachocabanes.com/c/curso/cc03c.php)
16:30:14	6968/6968	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Aug%202022%2019:30:04%20GMT	https://www.nachocabanes.com/c/curso/cc03e.php	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc03e.html	(from https://www.nachocabanes.com/c/curso/cc03f.php)
16:30:15	8111/8111	---M--	200	added ('OK')	image/jpeg	etag:%221faf-49411e88-a9c48102526ce6b3;;;%22	https://www.nachocabanes.com/c/curso/cc_dflujo3.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_dflujo3.jpg	(from https://www.nachocabanes.com/c/curso/cc03f.php)
16:30:15	7838/7838	---M--	200	added ('OK')	image/jpeg	etag:%221e9e-49411e91-8cabf4b95f615c9a;;;%22	https://www.nachocabanes.com/c/curso/cc_dflujo4.jpg	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_dflujo4.jpg	(from https://www.nachocabanes.com/c/curso/cc03f.php)
16:30:15	2049/2049	---M--	200	added ('OK')	image/png	etag:%22801-49411e9f-a3347e126c85df9f;;;%22	https://www.nachocabanes.com/c/curso/cc_tema3_05.png	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_tema3_05.png	(from https://www.nachocabanes.com/c/curso/cc03f.php)
16:30:15	3304/3304	---M--	200	added ('OK')	image/png	etag:%22ce8-49411ea2-9078a32d6337dfae;;;%22	https://www.nachocabanes.com/c/curso/cc_tema3_06.png	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_tema3_06.png	(from https://www.nachocabanes.com/c/curso/cc03f.php)
16:30:16	2410/2410	---M--	200	added ('OK')	image/png	etag:%2296a-49411ea3-805ee16ebf265e19;;;%22	https://www.nachocabanes.com/c/curso/cc_tema3_07.png	C:/Mis%20lugares%20Web/Programming_Page/www.nachocabanes.com/c/curso/cc_tema3_07.png	(from https://www.nachocabanes.com/c/curso/cc03f.php)
