date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:51:48	9856/9856	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:48%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas03b.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas03b.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:49	21128/21128	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:49%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas04.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas04.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:49	16691/16691	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:49%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas04b.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas04b.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:49	19849/19849	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:49%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas04c.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas04c.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:49	14312/14312	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:49%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas04d.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas04d.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:50	12652/12652	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:50%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas05.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas05.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:50	9714/9714	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:50%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas05b.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas05b.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:50	9031/9031	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:50%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas06.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas06.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:51	6889/6889	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:51%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas06b.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas06b.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:51	10404/10404	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:51%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas06c.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas06c.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:51	11308/11308	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:51%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas06d.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas06d.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:51	12278/12278	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:52%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas06e.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas06e.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:52	6437/6437	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:52%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas06f.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas06f.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:52	10506/10506	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:52%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas06g.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas06g.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:52	17940/17940	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:52%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas07.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas07.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:53	12305/12305	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:53%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas07b.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas07b.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:53	15251/15251	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:53%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas07c.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas07c.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:53	17925/17925	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:53%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas08.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas08.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:53	8346/8346	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:54%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:54	11854/11854	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:54%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09b.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09b.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:54	11347/11347	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:54%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09c.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09c.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:54	16849/16849	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:54%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09d.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09d.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:55	16169/16169	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:55%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09e.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09e.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:55	16774/16774	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:55%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09f.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09f.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:56	8069/8069	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:56%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09g.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09g.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:56	7945/7945	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:56%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas09h.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas09h.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:56	41033/41033	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:56%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas10.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas10.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:57	13300/13300	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:57%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas11.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas11.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:57	25527/25527	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:57%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas12.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas12.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:57	17659/17659	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:57%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas13.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas13.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:57	4516/4516	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:58%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas14.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas14.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:58	57718/57718	---MCZ	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:58%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupasejercicios.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupasejercicios.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:58	9824/9824	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:58%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupascambios.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupascambios.html	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:59	24506/24506	---M-Z	200	added ('OK')	application/x-javascript	etag:%225fba-52a1d17c-f9c1e9ee9aacfb4a;gz%22	https://www.nachocabanes.com/js/foundation.min.js	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/js/foundation.min.js	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:59	131064/131064	---M-Z	200	added ('OK')	application/x-javascript	etag:%221fff8-5458ac04-eb0f23a335a19684;gz%22	https://www.nachocabanes.com/js/jquery.js	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/js/jquery.js	(from https://www.nachocabanes.com/pascal/cupas5/)
15:51:59	7971/7971	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:51:59%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.html	(from https://www.nachocabanes.com/pascal/cupas5/cupas00.php)
15:52:00	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-5d11c7f9-c25bdec856fd908e;gz%22	https://www.nachocabanes.com/pascal/cupas5/516695	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/516695	(from https://www.nachocabanes.com/pascal/cupas5/cupas00.php)
15:52:01	7019/7019	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:52:01%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas00linuxGeany.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas00linuxGeany.html	(from https://www.nachocabanes.com/pascal/cupas5/cupas00.php)
15:52:01	3916/3916	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:52:01%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas00fpWindows.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas00fpWindows.html	(from https://www.nachocabanes.com/pascal/cupas5/cupas00.php)
15:52:02	3932/3932	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:52:01%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas00tp55.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas00tp55.html	(from https://www.nachocabanes.com/pascal/cupas5/cupas00.php)
15:52:04	3908/3908	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Aug%202022%2018:52:03%20GMT	https://www.nachocabanes.com/pascal/cupas5/cupas00tp7.php	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/cupas00tp7.html	(from https://www.nachocabanes.com/pascal/cupas5/cupas00.php)
15:52:05	1504/1504	---M--	200	added ('OK')	image/png	etag:%225e0-5bd47e7a-3f0a62150aadf1f9;;;%22	http://www.aprendeaprogramar.com/recursos/java/invaders.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.aprendeaprogramar.com/recursos/java/invaders.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas10.php)
15:52:05	120198/120198	---M--	200	added ('OK')	text/javascript	etag:18335085678427470517	http://pagead2.googlesyndication.com/pagead/show_ads.js	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/pagead2.googlesyndication.com/pagead/f.txt	(from https://www.nachocabanes.com/pascal/cupas5/cupas00.php)
15:52:06	16353/16353	---M--	200	added ('OK')	image/png	etag:%223fe1-5bd47e79-18a158f42ce7064d;;;%22	http://www.aprendeaprogramar.com/recursos/java/invaders-clases.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.aprendeaprogramar.com/recursos/java/invaders-clases.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas10.php)
15:52:06	4569/4569	---M--	200	added ('OK')	image/png	etag:%2211d9-53e6755a-7ab48afacca85aea;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/crt1a.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/crt1a.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas11.php)
15:52:07	6004/6004	---M--	200	added ('OK')	image/png	etag:%221774-53e73f3e-14583cd6148b95cc;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph01.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph01.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:07	6353/6353	---M--	200	added ('OK')	image/png	etag:%2218d1-53e73f66-49ff4bc4bdcdbdfd;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph01b.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph01b.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:08	14893/14893	---M--	200	added ('OK')	image/png	etag:%223a2d-53e74d01-d6b5004a6f58d0c8;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph03.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph03.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:08	12938/12938	---M--	200	added ('OK')	image/png	etag:%22328a-53e89eb5-c76ebb60c852fb63;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph05.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph05.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:08	9365/9365	---M--	200	added ('OK')	image/png	etag:%222495-53e89ebf-daca207912171ff;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph05b.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph05b.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:09	4650/4650	---M--	200	added ('OK')	image/png	etag:%22122a-53e8a56e-33dfb5f0857837e0;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph06.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph06.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:09	4654/4654	---M--	200	added ('OK')	image/png	etag:%22122e-53e8b5b9-7dca420b86513084;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph06c.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph06c.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:09	47678/47678	---M--	200	added ('OK')	image/png	etag:%22ba3e-53e8a5e1-67a129413e10a397;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/graph06b.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/graph06b.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas12.php)
15:52:10	2870/2870	---M--	200	added ('OK')	image/png	etag:%22b36-4c1a0ef6-968599e151790021;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-01.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-01.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php)
15:52:11	45308/45308	---M--	200	added ('OK')	image/png	etag:%22b0fc-530b114e-95bef28d7b533c57;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/lazarus-web-2014-02.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/lazarus-web-2014-02.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php)
15:52:12	24728/24728	---M--	200	added ('OK')	image/png	etag:%226098-4c1a0efe-b8a82b9681fbfb97;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-02.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-02.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php)
15:52:12	8100/8100	---M--	200	added ('OK')	image/png	etag:%221fa4-4c1a0f02-1aa742130f95509a;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-03.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-03.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php)
15:52:12	8568/8568	---M--	200	added ('OK')	image/png	etag:%222178-4c1a0f04-e54dbc2fb297283f;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-04.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-04.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php)
15:52:12	8452/8452	---M--	200	added ('OK')	image/png	etag:%222104-4c1a0f08-a3038f7d542d109d;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-05.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-05.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php)
15:52:12	7271/7271	---M--	200	added ('OK')	image/png	etag:%221c67-4c1a0f0a-8238ca9c175a2e6e;;;%22	https://www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-06.png	C:/Users/Hugo/OneDrive%20-%20dts.edu/GitHubProjects/programacionPascal/www.nachocabanes.com/pascal/cupas5/img/lazarus_0_9_28_2-06.png	(from https://www.nachocabanes.com/pascal/cupas5/cupas00lazarusWindows.php)
